genre_id,genre_name,tmdbId
12,Adventure,11243
14,Fantasy,11243
16,Animation,11243
35,Comedy,11243
878,Science Fiction,11243
10751,Family,11243
12,Adventure,19975
16,Animation,19975
10751,Family,19975
12,Adventure,10323
14,Fantasy,10323
10751,Family,10323
28,Action,9595
35,Comedy,9595
10752,War,9595
27,Horror,28319
28,Action,46878
18,Drama,46878
27,Horror,46878
878,Science Fiction,46878
12,Adventure,24750
18,Drama,24750
35,Comedy,24750
878,Science Fiction,24750
53,Thriller,24750
878,Science Fiction,31393
27,Horror,31393
27,Horror,24038
12,Adventure,79783
18,Drama,79783
35,Comedy,79783
10751,Family,79783
35,Comedy,9941
28,Action,18639
18,Drama,18639
10749,Romance,18639
37,Western,18639
18,Drama,39833
28,Action,39833
37,Western,39833
10402,Music,39833
10749,Romance,39833
27,Horror,32858
27,Horror,3127
878,Science Fiction,3127
28,Action,10859
35,Comedy,10859
10749,Romance,10859
18,Drama,32825
10749,Romance,32825
18,Drama,10725
27,Horror,10725
27,Horror,9544
53,Thriller,9544
35,Comedy,23967
28,Action,57351
53,Thriller,57351
18,Drama,26165
36,History,26165
10749,Romance,26165
10769,Foreign,26165
35,Comedy,31514
18,Drama,13571
18,Drama,26056
53,Thriller,26056
80,Crime,13536
18,Drama,13536
9648,Mystery,13536
18,Drama,20616
53,Thriller,20616
35,Comedy,96218
10749,Romance,96218
27,Horror,79319
28,Action,16806
35,Comedy,16806
53,Thriller,16806
80,Crime,16806
27,Horror,15516
53,Thriller,15516
27,Horror,9299
53,Thriller,9299
99,Documentary,113369
10769,Foreign,113369
35,Comedy,10611
18,Drama,10611
28,Action,12770
35,Comedy,12770
18,Drama,12770
28,Action,4108
80,Crime,4108
53,Thriller,4108
18,Drama,55903
53,Thriller,55903
80,Crime,55903
10769,Foreign,55903
18,Drama,46466
10749,Romance,46466
35,Comedy,9685
18,Drama,9685
18,Drama,87481
10769,Foreign,87481
18,Drama,16370
35,Comedy,18913
28,Action,14361
12,Adventure,14361
35,Comedy,14361
10751,Family,14361
80,Crime,41021
27,Horror,41021
9648,Mystery,41021
35,Comedy,18943
10751,Family,18943
27,Horror,32685
35,Comedy,32685
10751,Family,32685
10749,Romance,64079
18,Drama,64079
28,Action,64079
27,Horror,18477
27,Horror,12262
35,Comedy,33506
18,Drama,33506
18,Drama,29515
35,Comedy,41582
10751,Family,41582
27,Horror,50382
35,Comedy,42633
53,Thriller,42633
27,Horror,26680
35,Comedy,34086
10751,Family,34086
878,Science Fiction,34086
28,Action,11504
35,Comedy,11504
10751,Family,11504
878,Science Fiction,11504
28,Action,23470
12,Adventure,23470
35,Comedy,23470
10751,Family,23470
12,Adventure,977
18,Drama,977
10749,Romance,977
18,Drama,233
18,Drama,19049
10751,Family,19049
35,Comedy,5506
80,Crime,5506
35,Comedy,32961
80,Crime,32961
35,Comedy,32568
18,Drama,32568
18,Drama,29698
35,Comedy,22244
18,Drama,22244
27,Horror,22244
35,Comedy,19460
18,Drama,19460
10749,Romance,19460
18,Drama,575
53,Thriller,575
28,Action,10550
12,Adventure,10550
53,Thriller,10550
35,Comedy,9034
18,Drama,9034
10752,War,9093
12,Adventure,9093
18,Drama,9093
10749,Romance,9093
28,Action,9039
80,Crime,9039
18,Drama,9039
53,Thriller,9039
35,Comedy,1958
53,Thriller,1958
10402,Music,1958
80,Crime,1958
9648,Mystery,1958
18,Drama,23550
18,Drama,68569
10752,War,68569
27,Horror,318535
35,Comedy,11013
18,Drama,11013
10749,Romance,11013
14,Fantasy,129
12,Adventure,129
16,Animation,129
10751,Family,129
99,Documentary,54714
35,Comedy,11529
10749,Romance,11529
53,Thriller,10771
28,Action,10771
35,Comedy,10771
878,Science Fiction,10771
35,Comedy,38951
18,Drama,38951
27,Horror,55018
53,Thriller,55018
35,Comedy,44635
10749,Romance,44635
10749,Romance,31005
18,Drama,31005
99,Documentary,72308
28,Action,50123
18,Drama,50123
18,Drama,2110
28,Action,2110
35,Comedy,2110
28,Action,15173
12,Adventure,15173
16,Animation,15173
35,Comedy,15173
10751,Family,15173
14,Fantasy,15173
10749,Romance,15173
80,Crime,9533
53,Thriller,9533
27,Horror,9533
18,Drama,38866
28,Action,4107
12,Adventure,4107
18,Drama,4107
36,History,4107
18,Drama,10575
53,Thriller,10575
10749,Romance,10575
80,Crime,10575
35,Comedy,47500
10749,Romance,47500
18,Drama,15720
10749,Romance,15720
35,Comedy,9260
18,Drama,21828
10749,Romance,21828
14,Fantasy,1682
878,Science Fiction,1682
28,Action,1682
12,Adventure,1682
14,Fantasy,39462
878,Science Fiction,39462
10751,Family,39462
878,Science Fiction,18983
27,Horror,18983
18,Drama,41971
35,Comedy,41971
80,Crime,33831
18,Drama,33831
99,Documentary,24348
18,Drama,24348
10402,Music,24348
18,Drama,19140
10751,Family,19140
18,Drama,82545
10749,Romance,82545
18,Drama,37606
10749,Romance,37606
35,Comedy,34600
10751,Family,34600
35,Comedy,39128
10751,Family,39128
27,Horror,11868
35,Comedy,12921
16,Animation,19953
35,Comedy,19953
10751,Family,19953
14,Fantasy,19953
878,Science Fiction,19953
18,Drama,53049
10749,Romance,53049
28,Action,10772
37,Western,10772
37,Western,77079
18,Drama,74899
27,Horror,74899
53,Thriller,74899
18,Drama,120694
35,Comedy,120694
28,Action,12719
35,Comedy,12719
80,Crime,12719
9648,Mystery,25001
28,Action,25001
35,Comedy,25001
80,Crime,25001
18,Drama,43438
53,Thriller,3092
18,Drama,3092
80,Crime,3092
9648,Mystery,4989
53,Thriller,4989
28,Action,15313
35,Comedy,15313
53,Thriller,12590
27,Horror,12590
9648,Mystery,12590
35,Comedy,37964
10749,Romance,37964
80,Crime,7501
53,Thriller,7501
35,Comedy,1809
18,Drama,1809
10749,Romance,1809
18,Drama,13768
10751,Family,13768
14,Fantasy,13768
10749,Romance,13768
878,Science Fiction,13768
18,Drama,10994
99,Documentary,1430
35,Comedy,19973
99,Documentary,19973
18,Drama,40815
12,Adventure,40815
12,Adventure,12600
14,Fantasy,12600
16,Animation,12600
878,Science Fiction,12600
10751,Family,12600
35,Comedy,8051
18,Drama,8051
10749,Romance,8051
10752,War,70443
18,Drama,70443
36,History,70443
35,Comedy,12779
10749,Romance,12779
18,Drama,146269
18,Drama,15992
9648,Mystery,15992
53,Thriller,15992
53,Thriller,1613
28,Action,1613
35,Comedy,1613
80,Crime,1613
27,Horror,565
9648,Mystery,565
18,Drama,14112
80,Crime,14112
99,Documentary,41324
18,Drama,15192
10752,War,15192
35,Comedy,49872
10751,Family,49872
14,Fantasy,49872
99,Documentary,21925
18,Drama,21925
10402,Music,21925
53,Thriller,21925
35,Comedy,30309
18,Drama,30309
9648,Mystery,16646
18,Drama,16646
14,Fantasy,16646
36,History,16646
18,Drama,37288
18,Drama,20861
18,Drama,12647
28,Action,12647
53,Thriller,12647
80,Crime,12647
16,Animation,12477
18,Drama,12477
10752,War,12477
14,Fantasy,10285
27,Horror,10285
53,Thriller,10285
28,Action,19403
80,Crime,19403
53,Thriller,19403
18,Drama,11009
10402,Music,11009
18,Drama,10805
28,Action,10805
10402,Music,10805
10749,Romance,10805
27,Horror,40064
18,Drama,17496
10749,Romance,17496
27,Horror,40969
53,Thriller,40969
18,Drama,76411
10402,Music,76411
28,Action,5917
18,Drama,5917
37,Western,5917
878,Science Fiction,31278
28,Action,31278
35,Comedy,33670
28,Action,47942
12,Adventure,47942
18,Drama,47942
53,Thriller,47942
35,Comedy,33076
27,Horror,44932
878,Science Fiction,44932
14,Fantasy,15668
10402,Music,15668
10749,Romance,15668
28,Action,30709
35,Comedy,30709
18,Drama,30709
10749,Romance,30709
18,Drama,19429
10749,Romance,19429
53,Thriller,19429
35,Comedy,140413
10749,Romance,140413
28,Action,21294
80,Crime,21294
53,Thriller,21294
28,Action,11340
35,Comedy,11340
18,Drama,11644
9648,Mystery,11644
53,Thriller,11644
27,Horror,33721
35,Comedy,36133
27,Horror,24124
53,Thriller,24124
80,Crime,34697
18,Drama,34697
12,Adventure,8691
27,Horror,8691
35,Comedy,53922
35,Comedy,66592
9648,Mystery,66592
53,Thriller,66592
28,Action,6399
12,Adventure,6399
35,Comedy,6399
18,Drama,25773
35,Comedy,19123
80,Crime,19123
12,Adventure,19123
35,Comedy,26560
10749,Romance,26560
35,Comedy,36220
27,Horror,36220
18,Drama,225
36,History,225
27,Horror,24274
9648,Mystery,24274
27,Horror,33016
9648,Mystery,33016
53,Thriller,33016
28,Action,26444
18,Drama,26444
10749,Romance,19114
18,Drama,19114
80,Crime,17205
28,Action,17205
18,Drama,17205
27,Horror,24740
9648,Mystery,24740
53,Thriller,24740
28,Action,10863
18,Drama,10863
10749,Romance,10863
53,Thriller,10863
28,Action,31679
9648,Mystery,31679
53,Thriller,31679
27,Horror,15900
99,Documentary,15900
99,Documentary,12237
27,Horror,12237
27,Horror,15901
99,Documentary,15901
27,Horror,15902
99,Documentary,15902
27,Horror,97251
99,Documentary,97251
10749,Romance,12579
18,Drama,12579
35,Comedy,85058
18,Drama,85058
80,Crime,23668
18,Drama,23668
18,Drama,70971
10749,Romance,70971
35,Comedy,25113
18,Drama,25113
10749,Romance,25113
28,Action,28893
12,Adventure,28893
27,Horror,28893
878,Science Fiction,28893
12,Adventure,11646
18,Drama,11646
36,History,11646
10752,War,11646
80,Crime,5062
18,Drama,5062
9648,Mystery,5062
53,Thriller,5062
18,Drama,24634
27,Horror,24634
53,Thriller,24634
35,Comedy,75963
12,Adventure,16124
35,Comedy,16124
35,Comedy,21764
10749,Romance,21764
35,Comedy,22435
18,Drama,42149
27,Horror,42149
53,Thriller,42149
18,Drama,37936
27,Horror,37936
53,Thriller,37936
9648,Mystery,37936
35,Comedy,73247
10749,Romance,73247
10751,Family,73247
10769,Foreign,46364
27,Horror,46364
878,Science Fiction,46364
53,Thriller,46364
18,Drama,27016
53,Thriller,27016
10402,Music,27016
18,Drama,35685
10749,Romance,35685
28,Action,38665
12,Adventure,38665
10749,Romance,38665
37,Western,38665
10752,War,265
18,Drama,265
10749,Romance,265
10749,Romance,2264
18,Drama,2264
878,Science Fiction,21874
53,Thriller,21874
16,Animation,41394
35,Comedy,41394
10751,Family,41394
53,Thriller,47957
27,Horror,47957
35,Comedy,31407
10769,Foreign,31407
35,Comedy,16471
35,Comedy,63443
10749,Romance,63443
80,Crime,22171
18,Drama,22171
27,Horror,22171
53,Thriller,22171
53,Thriller,39874
27,Horror,39874
9648,Mystery,39874
35,Comedy,25468
18,Drama,25468
35,Comedy,19507
27,Horror,29072
18,Drama,75596
10402,Music,75596
35,Comedy,42146
18,Drama,42146
18,Drama,17450
10402,Music,17450
10749,Romance,17450
27,Horror,47886
9648,Mystery,47886
27,Horror,31646
35,Comedy,14269
10749,Romance,41280
35,Comedy,41280
28,Action,1672
12,Adventure,1672
53,Thriller,1672
99,Documentary,35935
27,Horror,9645
9648,Mystery,9645
53,Thriller,9645
99,Documentary,9012
35,Comedy,9012
28,Action,13098
80,Crime,13098
18,Drama,13098
9648,Mystery,13440
53,Thriller,13440
35,Comedy,12454
18,Drama,12454
28,Action,31668
35,Comedy,31668
18,Drama,31668
36,History,31668
18,Drama,41645
10749,Romance,41645
10769,Foreign,41645
18,Drama,1360
10749,Romance,1360
35,Comedy,13441
18,Drama,13441
35,Comedy,45767
18,Drama,45767
10751,Family,45767
878,Science Fiction,45767
18,Drama,14626
18,Drama,48155
12,Adventure,12208
28,Action,12208
35,Comedy,12208
14,Fantasy,11905
27,Horror,11905
35,Comedy,39497
28,Action,1941
18,Drama,1941
36,History,1941
10752,War,1941
35,Comedy,26685
35,Comedy,31918
10752,War,31918
35,Comedy,19662
18,Drama,19662
10749,Romance,19662
28,Action,8427
12,Adventure,8427
35,Comedy,8427
53,Thriller,8427
14,Fantasy,9021
35,Comedy,9021
10751,Family,9021
18,Drama,28988
36,History,28988
10752,War,28988
18,Drama,52735
10749,Romance,52735
80,Crime,13526
18,Drama,13526
9648,Mystery,13526
53,Thriller,9280
80,Crime,9280
10749,Romance,9280
18,Drama,65
99,Documentary,117520
10402,Music,117520
10769,Foreign,117520
18,Drama,10712
10749,Romance,10712
35,Comedy,27204
10749,Romance,27204
80,Crime,10167
28,Action,10167
53,Thriller,10167
12,Adventure,672
14,Fantasy,672
10751,Family,672
10752,War,16351
18,Drama,16351
18,Drama,542
10749,Romance,542
18,Drama,36584
53,Thriller,36584
99,Documentary,30192
18,Drama,33251
10751,Family,33251
28,Action,25466
35,Comedy,25466
878,Science Fiction,25466
18,Drama,50677
53,Thriller,2165
28,Action,2165
18,Drama,2165
10752,War,25037
35,Comedy,25037
18,Drama,25037
10749,Romance,25037
37,Western,11617
18,Drama,24909
18,Drama,81530
35,Comedy,34341
28,Action,18993
12,Adventure,18993
878,Science Fiction,18993
28,Action,53000
9648,Mystery,53000
53,Thriller,53000
14,Fantasy,29229
18,Drama,29229
53,Thriller,29229
27,Horror,11880
28,Action,11880
53,Thriller,11880
18,Drama,63435
28,Action,63435
53,Thriller,63435
18,Drama,80849
53,Thriller,80849
10752,War,80849
35,Comedy,1377
18,Drama,1377
10751,Family,1377
10749,Romance,1377
14,Fantasy,11629
27,Horror,11629
35,Comedy,11629
878,Science Fiction,11629
18,Drama,2528
10769,Foreign,2528
10749,Romance,2528
12,Adventure,12716
18,Drama,12716
12,Adventure,12717
35,Comedy,12717
18,Drama,12717
10749,Romance,12717
12,Adventure,13888
18,Drama,48524
35,Comedy,48524
10749,Romance,48524
28,Action,10750
12,Adventure,10750
53,Thriller,10750
53,Thriller,44247
27,Horror,44247
9648,Mystery,44247
12,Adventure,45226
80,Crime,45226
53,Thriller,45226
18,Drama,96966
18,Drama,25566
18,Drama,109962
35,Comedy,13386
53,Thriller,43089
27,Horror,43089
9648,Mystery,43089
18,Drama,47888
9648,Mystery,47888
10749,Romance,47888
53,Thriller,47888
35,Comedy,20472
14,Fantasy,20472
27,Horror,20472
27,Horror,9538
878,Science Fiction,9538
53,Thriller,9538
80,Crime,14664
18,Drama,14664
28,Action,14664
53,Thriller,14664
35,Comedy,27997
10402,Music,27997
35,Comedy,49934
18,Drama,49934
10749,Romance,49934
35,Comedy,84735
35,Comedy,9317
878,Science Fiction,9317
28,Action,12528
80,Crime,12528
18,Drama,12528
36,History,12528
53,Thriller,12528
12,Adventure,47890
9648,Mystery,47890
53,Thriller,47890
18,Drama,69014
35,Comedy,21515
27,Horror,21515
9648,Mystery,21515
35,Comedy,42371
10749,Romance,42371
12,Adventure,26325
28,Action,26325
35,Comedy,26325
53,Thriller,69169
18,Drama,69169
27,Horror,69169
18,Drama,31921
35,Comedy,31921
53,Thriller,31921
9648,Mystery,31921
10749,Romance,31921
28,Action,11524
80,Crime,11524
18,Drama,11524
53,Thriller,11524
18,Drama,109264
10402,Music,109264
99,Documentary,109264
80,Crime,32077
18,Drama,32077
18,Drama,326890
12,Adventure,36669
28,Action,36669
53,Thriller,36669
18,Drama,17187
10749,Romance,17187
35,Comedy,10426
18,Drama,32625
18,Drama,8198
28,Action,8198
53,Thriller,8198
10749,Romance,8198
18,Drama,204372
10749,Romance,204372
18,Drama,64
10749,Romance,64
35,Comedy,13376
16,Animation,13376
28,Action,15074
12,Adventure,15074
18,Drama,15074
53,Thriller,15074
18,Drama,2103
878,Science Fiction,2103
9648,Mystery,2103
10749,Romance,2103
12,Adventure,9016
16,Animation,9016
10751,Family,9016
14,Fantasy,9016
878,Science Fiction,9016
27,Horror,16028
53,Thriller,16028
35,Comedy,27070
27,Horror,27070
53,Thriller,5261
18,Drama,5261
35,Comedy,5261
28,Action,5261
10749,Romance,5261
18,Drama,15514
35,Comedy,23303
18,Drama,23303
28,Action,20992
80,Crime,20992
53,Thriller,20992
18,Drama,66091
10749,Romance,66091
35,Comedy,6007
18,Drama,6007
27,Horror,25239
53,Thriller,25239
12,Adventure,42453
14,Fantasy,42453
28,Action,42453
878,Science Fiction,42453
10751,Family,42453
53,Thriller,25284
9648,Mystery,25284
10749,Romance,25284
53,Thriller,125337
10749,Romance,125337
878,Science Fiction,7011
14,Fantasy,7011
27,Horror,7011
12,Adventure,7011
35,Comedy,35612
18,Drama,35612
878,Science Fiction,10880
53,Thriller,10880
28,Action,13945
12,Adventure,13945
14,Fantasy,13945
28,Action,14433
18,Drama,14433
36,History,14433
10752,War,14433
35,Comedy,9932
80,Crime,9932
28,Action,13369
18,Drama,13369
35,Comedy,2757
80,Crime,2757
18,Drama,2757
28,Action,7299
878,Science Fiction,7299
53,Thriller,7299
18,Drama,78022
28,Action,78022
10749,Romance,78022
10769,Foreign,78022
18,Drama,32273
18,Drama,26356
18,Drama,23990
35,Comedy,4241
18,Drama,4241
27,Horror,4241
53,Thriller,4241
18,Drama,37335
99,Documentary,34113
10402,Music,34113
80,Crime,22257
35,Comedy,22257
35,Comedy,35343
99,Documentary,30142
28,Action,17360
18,Drama,17360
18,Drama,31695
18,Drama,76397
10402,Music,76397
27,Horror,40952
53,Thriller,40952
878,Science Fiction,38849
53,Thriller,38849
12,Adventure,71524
35,Comedy,71524
10752,War,43279
18,Drama,43279
28,Action,43279
35,Comedy,29743
35,Comedy,41760
18,Drama,41760
10749,Romance,41760
28,Action,31665
35,Comedy,31665
37,Western,31665
27,Horror,40219
878,Science Fiction,40219
35,Comedy,45840
10749,Romance,45840
35,Comedy,16363
18,Drama,22023
80,Crime,22023
35,Comedy,171
9648,Mystery,73116
18,Drama,73116
27,Horror,73116
27,Horror,26639
35,Comedy,26639
18,Drama,26639
878,Science Fiction,26639
99,Documentary,42124
18,Drama,25297
28,Action,39274
878,Science Fiction,39274
28,Action,11564
18,Drama,11564
27,Horror,11564
80,Crime,11564
53,Thriller,11564
35,Comedy,67772
18,Drama,67772
18,Drama,4202
36,History,4202
35,Comedy,17590
80,Crime,17590
18,Drama,17590
9648,Mystery,17590
10749,Romance,17590
53,Thriller,17590
878,Science Fiction,20787
35,Comedy,28940
27,Horror,28940
18,Drama,13497
10749,Romance,13497
35,Comedy,13497
10402,Music,13497
35,Comedy,11852
14,Fantasy,11852
35,Comedy,7303
18,Drama,7303
10749,Romance,7303
878,Science Fiction,201
28,Action,201
12,Adventure,201
53,Thriller,201
18,Drama,2755
35,Comedy,2755
18,Drama,33504
10769,Foreign,33504
18,Drama,21868
18,Drama,65684
28,Action,10856
35,Comedy,10856
18,Drama,10856
10749,Romance,10856
878,Science Fiction,10856
53,Thriller,10856
35,Comedy,99826
18,Drama,99826
18,Drama,18602
12,Adventure,121
14,Fantasy,121
28,Action,121
18,Drama,25838
10752,War,25838
80,Crime,1429
18,Drama,1429
18,Drama,13435
10749,Romance,13435
18,Drama,3131
36,History,3131
80,Crime,3131
35,Comedy,2642
10749,Romance,2642
16,Animation,14317
12,Adventure,14317
10751,Family,14317
28,Action,11022
80,Crime,11022
18,Drama,11022
53,Thriller,11022
53,Thriller,24249
53,Thriller,9491
18,Drama,2149
53,Thriller,2149
10749,Romance,2149
18,Drama,20139
28,Action,32074
53,Thriller,32074
18,Drama,19067
10752,War,19067
18,Drama,53712
53,Thriller,53712
80,Crime,53712
9648,Mystery,53712
10749,Romance,53712
12,Adventure,25848
18,Drama,25848
28,Action,14931
80,Crime,14931
18,Drama,14931
53,Thriller,14931
35,Comedy,11317
18,Drama,11317
10751,Family,11317
10749,Romance,11317
35,Comedy,4032
18,Drama,4032
10751,Family,4032
14,Fantasy,8392
16,Animation,8392
10751,Family,8392
35,Comedy,31804
80,Crime,81048
28,Action,12232
12,Adventure,12232
10751,Family,12232
14,Fantasy,12232
18,Drama,11706
10752,War,11706
10749,Romance,11706
9648,Mystery,61265
53,Thriller,61265
35,Comedy,42569
28,Action,25720
53,Thriller,25720
27,Horror,26946
878,Science Fiction,26946
27,Horror,16938
9648,Mystery,16938
53,Thriller,16938
27,Horror,21143
878,Science Fiction,21143
53,Thriller,21143
18,Drama,61578
10769,Foreign,61578
10749,Romance,61578
878,Science Fiction,20424
53,Thriller,20424
18,Drama,4561
18,Drama,4435
36,History,4435
18,Drama,16993
28,Action,18002
35,Comedy,18002
53,Thriller,18002
80,Crime,18002
28,Action,21332
12,Adventure,21332
18,Drama,21332
18,Drama,640
80,Crime,640
35,Comedy,10599
10751,Family,10599
14,Fantasy,10599
28,Action,1574
35,Comedy,1574
80,Crime,1574
18,Drama,1574
10402,Music,1574
18,Drama,590
10752,War,13560
18,Drama,13560
12,Adventure,29339
18,Drama,29339
28,Action,29339
10751,Family,29339
18,Drama,423
10752,War,423
80,Crime,28028
18,Drama,28028
35,Comedy,41084
27,Horror,18773
9648,Mystery,18773
53,Thriller,18773
28,Action,16225
12,Adventure,16225
16,Animation,16225
14,Fantasy,16225
878,Science Fiction,16225
27,Horror,28679
53,Thriller,28679
35,Comedy,262
18,Drama,262
35,Comedy,15395
18,Drama,15395
35,Comedy,4912
80,Crime,4912
18,Drama,4912
10749,Romance,4912
53,Thriller,4912
18,Drama,107693
35,Comedy,23626
99,Documentary,23626
35,Comedy,12090
35,Comedy,44233
9648,Mystery,35172
18,Drama,35172
28,Action,36273
53,Thriller,36273
10769,Foreign,36273
35,Comedy,14390
80,Crime,14390
18,Drama,14390
28,Action,41209
35,Comedy,41209
18,Drama,41209
53,Thriller,41209
35,Comedy,9582
10749,Romance,9582
35,Comedy,10628
12,Adventure,10628
80,Crime,10628
28,Action,11078
35,Comedy,11078
80,Crime,11078
53,Thriller,11078
35,Comedy,77633
10769,Foreign,77633
18,Drama,598
80,Crime,598
18,Drama,99885
10749,Romance,99885
10769,Foreign,99885
18,Drama,15842
10749,Romance,15842
18,Drama,24711
53,Thriller,24711
35,Comedy,43886
18,Drama,43886
10749,Romance,43886
18,Drama,11222
53,Thriller,11222
80,Crime,13199
18,Drama,13199
10749,Romance,13199
80,Crime,8073
18,Drama,8073
10749,Romance,8073
35,Comedy,26393
18,Drama,26393
10749,Romance,26393
10402,Music,15278
35,Comedy,15278
18,Drama,1484
10752,War,14667
18,Drama,14667
10749,Romance,14667
35,Comedy,47263
18,Drama,47263
10402,Music,47263
35,Comedy,18692
10749,Romance,18692
35,Comedy,15734
10402,Music,15734
10749,Romance,15734
18,Drama,34148
10749,Romance,34148
35,Comedy,20813
18,Drama,20813
10751,Family,20813
10749,Romance,20813
35,Comedy,53027
10751,Family,53027
10749,Romance,53027
10402,Music,18894
35,Comedy,18894
10749,Romance,18894
28,Action,26252
80,Crime,26252
18,Drama,26252
10749,Romance,26252
35,Comedy,24742
10749,Romance,24742
18,Drama,19415
10749,Romance,19415
35,Comedy,41927
18,Drama,41927
10749,Romance,41927
35,Comedy,5968
10749,Romance,5968
53,Thriller,10727
27,Horror,10727
18,Drama,9045
36,History,9045
99,Documentary,9082
99,Documentary,92348
10769,Foreign,92348
27,Horror,80965
53,Thriller,80965
28,Action,14469
18,Drama,14469
53,Thriller,14469
18,Drama,55909
10749,Romance,55909
35,Comedy,55909
53,Thriller,20663
80,Crime,20663
18,Drama,20663
9648,Mystery,20663
12,Adventure,31916
28,Action,31916
18,Drama,31916
18,Drama,61807
10769,Foreign,61807
10749,Romance,61807
35,Comedy,20639
10751,Family,20639
10402,Music,7514
18,Drama,7514
80,Crime,7514
18,Drama,42645
10751,Family,42645
35,Comedy,42645
18,Drama,29463
10402,Music,29463
10749,Romance,29463
9648,Mystery,42795
10751,Family,42795
53,Thriller,42795
10749,Romance,42795
18,Drama,39349
28,Action,39349
53,Thriller,39349
18,Drama,44164
28,Action,12253
18,Drama,12253
27,Horror,9358
9648,Mystery,9358
28,Action,1647
53,Thriller,1647
35,Comedy,9027
10749,Romance,9027
10752,War,125945
18,Drama,125945
99,Documentary,21189
18,Drama,10894
27,Horror,10894
53,Thriller,10894
10749,Romance,10894
18,Drama,28528
35,Comedy,34783
80,Crime,34374
9648,Mystery,34374
53,Thriller,34374
35,Comedy,12490
53,Thriller,12490
10749,Romance,26761
53,Thriller,26761
37,Western,26761
18,Drama,26761
35,Comedy,35185
18,Drama,15802
28,Action,39948
35,Comedy,39948
80,Crime,39948
18,Drama,8286
53,Thriller,8286
18,Drama,43028
27,Horror,65300
53,Thriller,65300
18,Drama,65300
9648,Mystery,65300
878,Science Fiction,65300
18,Drama,24129
12,Adventure,4628
18,Drama,4628
28,Action,4628
53,Thriller,4628
10769,Foreign,4628
53,Thriller,4193
80,Crime,4193
9648,Mystery,4193
18,Drama,4193
878,Science Fiction,10724
28,Action,10724
12,Adventure,10724
53,Thriller,10724
18,Drama,89571
28,Action,32065
12,Adventure,32065
53,Thriller,32065
35,Comedy,11915
37,Western,42136
28,Action,42136
18,Drama,28307
53,Thriller,28307
9648,Mystery,28307
37,Western,37917
35,Comedy,37917
18,Drama,37917
10402,Music,37917
878,Science Fiction,70011
35,Comedy,70011
18,Drama,70011
80,Crime,37191
18,Drama,210092
35,Comedy,3028
27,Horror,3028
878,Science Fiction,3028
35,Comedy,29224
35,Comedy,81001
14,Fantasy,81001
35,Comedy,8219
35,Comedy,27088
14,Fantasy,10150
16,Animation,10150
10751,Family,10150
878,Science Fiction,20980
35,Comedy,20980
28,Action,16407
35,Comedy,16407
18,Drama,41913
10749,Romance,41913
27,Horror,30875
35,Comedy,29450
18,Drama,29450
12,Adventure,27380
28,Action,27380
878,Science Fiction,27380
35,Comedy,8288
10749,Romance,8288
18,Drama,15600
36,History,15600
9648,Mystery,15600
53,Thriller,15600
35,Comedy,52083
10769,Foreign,52083
80,Crime,124963
18,Drama,124963
10752,War,124963
35,Comedy,11949
18,Drama,42134
12,Adventure,79257
28,Action,79257
53,Thriller,79257
10752,War,42130
18,Drama,42130
18,Drama,42131
36,History,42131
18,Drama,41291
10402,Music,41291
10749,Romance,41291
35,Comedy,84784
27,Horror,84784
9648,Mystery,84784
10749,Romance,23942
12,Adventure,23942
35,Comedy,72340
80,Crime,72340
35,Comedy,32692
18,Drama,32692
18,Drama,37997
18,Drama,27609
28,Action,25872
35,Comedy,25872
18,Drama,25872
10751,Family,25872
10402,Music,25872
10749,Romance,25872
35,Comedy,83562
18,Drama,83562
10752,War,83562
18,Drama,127
35,Comedy,14645
18,Drama,27726
27,Horror,27726
14,Fantasy,27726
18,Drama,42135
35,Comedy,21923
99,Documentary,1563
10751,Family,17132
35,Comedy,59533
10402,Music,59533
80,Crime,2262
18,Drama,2262
18,Drama,52772
10749,Romance,52772
18,Drama,46925
35,Comedy,46925
10751,Family,46925
18,Drama,77073
28,Action,76395
35,Comedy,37607
18,Drama,37607
27,Horror,30874
18,Drama,30363
35,Comedy,49409
10402,Music,49409
10749,Romance,49409
53,Thriller,32048
18,Drama,48139
10749,Romance,48139
28,Action,30584
12,Adventure,30584
14,Fantasy,30584
53,Thriller,48313
35,Comedy,48249
18,Drama,48249
10749,Romance,48249
27,Horror,29702
9648,Mystery,29702
53,Thriller,29702
28,Action,24830
35,Comedy,24830
53,Thriller,24830
27,Horror,30049
878,Science Fiction,30049
35,Comedy,9699
80,Crime,9699
18,Drama,48561
10402,Music,48561
27,Horror,30789
53,Thriller,30789
18,Drama,11057
36,History,11057
27,Horror,47955
18,Drama,47955
53,Thriller,47955
28,Action,19322
53,Thriller,19322
35,Comedy,31661
18,Drama,31661
18,Drama,52556
10749,Romance,52556
14,Fantasy,38219
878,Science Fiction,38219
35,Comedy,23943
35,Comedy,26454
18,Drama,26454
10749,Romance,26454
878,Science Fiction,26454
53,Thriller,26454
35,Comedy,9919
10749,Romance,9919
28,Action,6038
12,Adventure,6038
35,Comedy,6038
37,Western,6038
14,Fantasy,9480
28,Action,9480
80,Crime,9480
878,Science Fiction,9480
53,Thriller,9480
10751,Family,14873
16,Animation,14873
12,Adventure,14873
18,Drama,13132
10749,Romance,13132
99,Documentary,22707
18,Drama,18302
9648,Mystery,1956
18,Drama,1956
12,Adventure,1956
18,Drama,12112
10749,Romance,12112
